,N,obj_robust_mean,obj_robust_max,obj_robust_min,obj_nonrobust_mean,obj_nonrobust_max,obj_nonrobust_min,robust_obj,nonrobust_obj
77,780,140.32978465698977,144.23716640746395,137.05897808245652,141.0248307692307,145.36153846153843,137.39999999999998,123.24062814081653,135.93589743589743
78,790,141.2078983099984,144.42588915175332,137.7410724670379,142.03266835443054,145.67215189873423,137.45316455696204,124.38808673288815,137.0721518987342
79,800,141.3747985088425,144.56596401819223,138.19326728563698,142.39462125000009,146.68499999999995,138.91624999999996,124.37731894747586,137.3675
80,810,140.38710282931433,144.0314752058518,137.06056477617426,141.04788888888868,145.36296296296294,137.18518518518516,123.59813990827602,136.11234567901235
81,820,142.52901010719557,145.86992789404536,139.07969225910387,143.16580975609756,147.6780487804878,139.10975609756093,125.86683292256389,138.09878048780485
82,830,140.41171285747166,144.60460195090786,137.4292389809858,141.39979277108418,146.56506024096387,137.61807228915666,123.76636414189147,136.46265060240967
83,840,139.31620334604892,143.67261865067417,136.07976165470137,140.01035119047606,144.70952380952386,135.99047619047613,122.56638063967651,135.00833333333333
84,850,140.53224839241543,143.64711103729366,136.98126684433322,141.53038235294122,145.1541176470588,136.92235294117654,124.13395239353162,136.54117647058825
85,860,141.54171092165876,145.08333290987025,137.87054221097293,142.78789767441847,146.67441860465118,138.81627906976746,125.18429485136835,137.77674418604653
86,870,140.97207528444153,143.88921597182716,137.78248247416155,141.63556321839087,145.23218390804598,137.8229885057471,124.62301871459073,136.68045977011496
87,880,141.42458424231287,144.6981011192438,138.3015141121849,142.23549886363628,146.28863636363633,138.23181818181814,125.25275900926118,137.225
88,890,141.55152695176702,144.34393864761003,138.59125025975968,142.16817528089902,145.6449438202247,138.43820224719104,125.42391948646815,137.16853932584272
89,900,142.34282176056252,145.29222152147122,139.0644441850975,143.36682888888896,147.4744444444445,139.0377777777778,126.40735733594951,138.36333333333334
90,910,140.17842496301256,143.1415745291902,136.450365610159,141.17437692307698,144.8582417582418,136.34945054945047,124.00114130297173,136.19670329670328
91,920,140.77129863481568,143.60102761210464,137.5075151344514,141.11158695652168,144.72500000000002,137.3836956521739,124.77560022392282,136.1119565217391
92,930,140.63036644071383,143.31653690832894,137.35674652357497,141.23201397849462,144.9344086021505,137.3440860215054,124.77434604868097,136.28602150537637
93,940,141.54599221741174,145.42307194917856,138.1719656078003,142.37980957446794,147.24468085106383,138.5106382978724,125.85275797296728,137.42659574468084
94,950,140.86975438168992,144.15596491178025,136.98754385585806,142.03340631578942,146.07263157894735,137.10631578947368,125.122463559387,137.09684210526316
95,960,143.10261162591797,146.24688305785327,140.03125531495917,144.34610104166654,147.97916666666669,140.40625000000006,127.66992026155378,139.41354166666667
96,970,140.02033101383006,143.67389777641276,137.00183770992564,140.35171443298978,144.5072164948454,137.03298969072165,124.27602802204962,135.3505154639175
97,980,140.82957807496908,143.83499833619686,137.4423831681205,141.0532887755104,144.31224489795915,137.41020408163266,125.23234140272578,136.0377551020408
98,990,141.72774530301587,144.99646555786222,138.6318192003236,142.29647171717147,146.679797979798,138.8929292929293,126.29916128125764,137.29696969696968
99,1000,141.4503409027593,144.26633304207252,138.01433268923438,142.56193500000006,146.28200000000004,138.89499999999998,125.98709786787025,137.577
