,N,obj_robust_mean,obj_robust_max,obj_robust_min,obj_nonrobust_mean,obj_nonrobust_max,obj_nonrobust_min,robust_obj,nonrobust_obj
89,900,141.10848588024115,144.35319077915065,137.87591272445903,141.80583777777804,145.41777777777776,138.67777777777778,128.2685742347864,136.8122222222222
90,910,140.8551552908875,143.58967208179348,137.6487610475541,141.54595604395604,145.05054945054945,137.5087912087912,128.03505943261158,136.5835164835165
91,920,141.87890372656616,145.10109756952752,138.33908512391426,142.7823065217391,147.81739130434786,138.33478260869566,129.15437345880883,137.82717391304348
92,930,142.58222935816366,145.70335944987596,139.13984932641793,143.12636451612903,146.3559139784946,139.71612903225804,129.16246088355825,138.14301075268816
93,940,140.41169326250704,143.50318964633263,137.10263542828224,141.30385851063824,145.42765957446812,137.61063829787236,127.32378091848173,136.29361702127662
94,950,139.9619931635508,143.77459424348814,136.94998442639513,140.5189399999999,144.5705263157895,136.82947368421048,126.59796472546856,135.50842105263155
95,960,140.26109875912627,143.42977063538171,136.56450836738435,141.2096572916666,145.15416666666664,137.0375,127.31076651279886,136.19166666666666
96,970,139.76734281630635,142.45551857406878,136.41921043676277,140.41802371134008,143.9092783505154,136.45360824742266,127.19580633842719,135.41649484536083
97,980,142.5033352369773,145.87342955849215,138.99995013770757,143.19770408163242,147.07857142857142,139.25714285714292,129.33499237732008,138.19081632653064
98,990,140.01730136283217,142.87477123261823,136.52792175782383,140.5318010101011,145.52424242424235,136.49898989898992,127.34688411086793,135.56868686868688
99,1000,141.49402393314415,144.23828988852017,139.1336441738535,142.0478640000002,145.19599999999997,138.59199999999998,129.04337279663622,137.07399999999998
