,N,obj_robust_mean,obj_robust_max,obj_robust_min,obj_nonrobust_mean,obj_nonrobust_max,obj_nonrobust_min,robust_obj,nonrobust_obj
76,770,4.900179511013535,5.179870186557309,4.590261837685439,4.986807585417829,5.459941163808555,3.664935064935065,2.667634709846935,3.3506493506493484
77,780,4.831159868714766,5.146067063789083,4.551282051282051,4.508858218836795,4.944880930629132,3.183333333333337,2.6239963259011323,2.833333333333343
78,790,4.826133511596957,5.108541449300731,4.515349528514186,4.77908127438109,5.266018203225357,3.6455696202531627,2.614097194253151,3.1392405063291164
79,800,6.113910124376386,7.198455189939708,4.775000000708477,5.864406211839122,6.340571177504401,4.774999999999999,3.0198402891648337,4.125
80,810,4.946937867076014,5.2611579131315835,4.6624618718290805,4.670557525711578,5.085867219200555,3.6234567901234414,2.728928479510762,2.995061728395058
81,820,4.913866892085588,5.3014888526797606,4.613867072933722,5.341449849228261,5.741913407079814,4.195121951219512,2.6101615940357092,3.5975609756097526
82,830,4.751414832437041,4.9864611424085155,4.516835528035088,4.6405346987116385,5.0183867643844735,2.9638554216867483,2.554035139177981,2.90361445783131
83,840,4.900653880874104,5.262683490291664,4.639588929235863,4.817270702570562,5.249900136655089,3.817857142857136,2.677608272390493,3.1404761904761926
84,850,4.890189038975188,5.157231326291871,4.586976806068506,4.794207706897578,5.2964967320261565,3.328235294117661,2.683928020542086,3.1529411764705912
85,860,4.8250548460374505,5.116166269199795,4.56601492746897,4.8061177959977135,5.220930232558132,3.6802325581395223,2.6195441824739985,3.1511627906976685
86,870,4.770901071572465,5.1016360840858965,4.487480542282384,4.73494101069813,5.128701320981307,3.6321839080459775,2.576270641002587,2.988505747126453
87,880,5.885689779211591,7.284212496483224,4.568181833458077,5.56010114604797,6.064181760314817,4.372727272727275,2.8230280853437586,3.8977272727272805
88,890,5.229634200860319,5.77196819668508,4.269415649326831,5.4610979387544205,5.904123179887662,3.6629213483146046,2.7613483867713735,3.7977528089887755
