,N,obj_robust_mean,obj_robust_max,obj_robust_min,obj_nonrobust_mean,obj_nonrobust_max,obj_nonrobust_min,robust_obj,nonrobust_obj
69,700,4.912483128329376,5.562379202914464,4.144541709268239,4.734645945559395,5.314718593462558,2.86509254654133,2.40262965203357,3.1599999999999966
70,710,4.924041405746819,5.8130283277756405,4.24217364274714,4.742154297338879,5.330822787118212,3.1753613484267085,2.406727277154986,3.1599999999999966
71,720,4.918560589121858,5.66305238786677,4.174256349072138,4.7393238369217965,5.275448885651215,2.852124618894525,2.4107310796907537,3.1599999999999966
72,730,4.923476078471494,5.715288022768661,4.310269671404967,4.745879081907668,5.27366069841057,3.3349503770639686,2.4146445442909887,3.1599999999999966
73,740,4.903172101615583,5.598076376486532,4.156781997943966,4.7282343690973,5.300541027210045,2.9839424993850088,2.418470714100674,3.1599999999999966
74,750,4.918581025454953,5.70823408530957,4.236351346104307,4.7423112025072705,5.272103647690262,3.1939296259316095,2.422215116873082,3.1599999999999966
75,760,4.929986041371887,5.548584292501502,4.208164905741214,4.759305593767466,5.250402317046522,3.1713454327814112,2.4258757395875863,3.1599999999999966
76,770,4.9090457890196095,5.559022574158192,4.213098170704335,4.736852626037178,5.290750833258386,3.1519435071497384,2.429459609908656,3.1599999999999966
77,780,4.900085655500395,5.629319155061786,4.244427976112249,4.736398710683653,5.354753727904853,3.409694710285571,2.4329675088491536,3.1599999999999966
78,790,4.91161740211956,5.688272657125317,4.217886691111872,4.750993919739632,5.303399290559383,3.1432361625547003,2.436402572106279,3.1599999999999966
79,800,4.911482829741217,5.589976860498318,4.286683553718241,4.766151091680089,5.365625948645153,3.378892321410788,2.439767251511163,3.1599999999999966
80,810,4.924626206068304,5.692272279132233,4.227333499131483,4.769146107227495,5.2760984110392,3.178591503462883,2.4430638688569597,3.1599999999999966
81,820,4.911800109601016,5.561753047668624,4.366297408655079,4.763280777589378,5.301474857387667,3.5112095338581852,2.446295465755541,3.1599999999999966
82,830,4.912405539325885,5.773988328736564,4.128822602851628,4.7608024522547785,5.372394869251295,3.0665797432269244,2.4494626558557595,3.1599999999999966
83,840,4.923669190368233,5.548264270738052,4.181878908625563,4.775322687555782,5.237329527081634,2.9116868402203515,2.452568172080112,3.1599999999999966
84,850,4.903440936621156,5.588781162187111,4.174369321892833,4.769136785906647,5.300955435217876,3.1811382442193334,2.4556114596038414,3.1599999999999966
85,860,4.912401287446783,5.596716711764799,4.25349685890253,4.775580171490278,5.311106627966939,3.1113077656570347,2.4586019779402846,3.1599999999999966
86,870,4.899379098725705,5.551091483512408,4.208251951528709,4.749049327974432,5.303830656835519,3.002667003821596,2.461532097226534,3.1599999999999966
87,880,4.9135268129180565,5.5220789414383376,4.388087496340944,4.776776894008086,5.339959748571047,3.645492192556844,2.4644106205391836,3.1599999999999966
88,890,4.9147808730525835,5.616230583888786,4.250401780347609,4.78197570069697,5.296008588088156,3.1568213502816214,2.4672354742795477,3.1599999999999966
89,900,4.927165148720495,5.483668497653923,4.3512521259925165,4.78913498180039,5.303796018891624,3.49112741492797,2.4700080653062506,3.1599999999999966
90,910,4.914089713528642,5.7349563781417885,4.307059100886406,4.779898076175156,5.278096853062635,3.6131344252896085,2.472733866885407,3.1599999999999966
91,920,4.917668200550004,5.5216604274602545,4.354588675012074,4.795887171785529,5.286313525112163,3.555480932125583,2.4754099349540177,3.1599999999999966
92,930,4.906181707063099,5.5203894133877895,4.350468793797248,4.790355195592365,5.273481450118162,3.471933493364549,2.4780391787922222,3.1599999999999966
93,940,4.919155329237206,5.608101793902797,4.123283268210429,4.780398284487633,5.28290100590657,2.9694612365361515,2.48062296006609,3.1599999999999966
94,950,4.921270857395913,5.6306982269069366,4.300813035193585,4.79577611036241,5.296449951919492,3.3756828415669453,2.4831625122618406,3.1599999999999966
95,960,4.912670919997138,5.461554857515651,4.31609095226429,4.7878360913056115,5.325308103134837,3.313724778702781,2.485657996630914,3.1599999999999966
96,970,4.911647640282096,5.536933620851336,4.321784738442432,4.7862169816970965,5.237810136235801,3.609550189992053,2.4881141985973896,3.1599999999999966
97,980,4.902713777484074,5.556087173360929,4.195626775335285,4.782318820357987,5.2426504322442895,3.132073625285635,2.49052818199955,3.1599999999999966
98,990,4.917348590804828,5.401948703041107,4.349862995767488,4.814019573155955,5.27625892791481,3.4536675085772544,2.4929030141230175,3.1599999999999966
99,1000,4.909342109522674,5.408436207011448,4.222776534698994,4.801225155094433,5.323730463239087,3.2144140601026088,2.4952391621969423,3.1599999999999966
